Accession Number,Transcript Id,FPKM Value
NW_006435764.1,24694,7.51
NW_006435764.1,24695,3.31
NW_006435764.1,24696,2.31
NW_006435764.1,24697,3.5
NW_006435764.1,24698,3.22
NW_006435764.1,24699,2.18
NW_006429611.1,247,1.49
NW_006430043.1,2470,5.5
NW_006435764.1,24700,6.44
NW_006435764.1,24701,3.4
NW_006435764.1,24702,5.84
NW_006435764.1,24703,4.25
NW_006435764.1,24704,4.13
NW_006435764.1,24705,4.49
NW_006435764.1,24706,3.14
NW_006435764.1,24707,3.5
NW_006435764.1,24708,3.39
NW_006435764.1,24709,5.06
NW_006430043.1,2471,1.21
NW_006435764.1,24710,4.18
NW_006435764.1,24711,5.34
NW_006435764.1,24712,7.51
NW_006435764.1,24713,0.81
NW_006435764.1,24714,4.65
NW_006435764.1,24715,7.77
NW_006435764.1,24716,1.82
NW_006435764.1,24717,5.16
NW_006435764.1,24718,1.02
NW_006435764.1,24719,4.96
NW_006430043.1,2472,6.97
NW_006435764.1,24720,4.66
NW_006435764.1,24721,4.2
NW_006435764.1,24722,3.21
NW_006435764.1,24723,11.27
NW_006435764.1,24724,5.95
NW_006435764.1,24725,7.96
NW_006435764.1,24726,24.05
NW_006435764.1,24727,2.96
NW_006435764.1,24728,3.92
NW_006435764.1,24729,7.51
NW_006430043.1,2473,0.87
NW_006435764.1,24730,1.94
NW_006435764.1,24731,5.89
NW_006435764.1,24732,0.0
NW_006435764.1,24733,28.05
NW_006435764.1,24734,3.13
NW_006435764.1,24735,4.99
NW_006435764.1,24736,4.12
NW_006435764.1,24737,6.74
NW_006435764.1,24738,5.34
NW_006435764.1,24739,6.65
NW_006430043.1,2474,1.84
NW_006435764.1,24740,8.01
NW_006435764.1,24741,1.68
NW_006435764.1,24742,5.9
NW_006435764.1,24743,5.16
NW_006435764.1,24744,8.38
NW_006435764.1,24745,0.0
NW_006435764.1,24746,1.34
NW_006435764.1,24747,1.4
NW_006435764.1,24748,22.92
NW_006435764.1,24749,27.38
NW_006430043.1,2475,0.0
NW_006435764.1,24750,13.73
NW_006435764.1,24751,3.36
NW_006435764.1,24752,4.41
NW_006435764.1,24753,3.97
NW_006435764.1,24754,2.21
NW_006435764.1,24755,4.77
NW_006435764.1,24756,1.51
NW_006435764.1,24757,3.02
NW_006435764.1,24758,3.02
NW_006435764.1,24759,4.85
NW_006430043.1,2476,6.07
NW_006435764.1,24760,3.95
NW_006435764.1,24761,0.0
NW_006435764.1,24762,1.65
NW_006435764.1,24763,8.64
NW_006435764.1,24764,3.96
NW_006435764.1,24765,3.0
NW_006435764.1,24766,0.0
NW_006435764.1,24767,3.49
NW_006435764.1,24768,4.05
NW_006435764.1,24769,9.63
NW_006430043.1,2477,0.0
NW_006435764.1,24770,1.72
NW_006435764.1,24771,12.23
NW_006435764.1,24772,8.39
NW_006435764.1,24773,7.3
NW_006435764.1,24774,4.87
NW_006435764.1,24775,3.78
NW_006435764.1,24776,2.59
NW_006435764.1,24777,0.0
NW_006435764.1,24778,7.8
NW_006435764.1,24779,2.36
NW_006430043.1,2478,2.28
NW_006435764.1,24780,2.7
NW_006435764.1,24781,5.99
NW_006435764.1,24782,4.59
NW_006435764.1,24783,4.04
NW_006435764.1,24784,4.25
NW_006435764.1,24785,6.38
NW_006435764.1,24786,9.04
NW_006435764.1,24787,3.02
NW_006435764.1,24788,6.7
NW_006435764.1,24789,41.32
NW_006430043.1,2479,1.57
NW_006435764.1,24790,2.02
NW_006435764.1,24791,3.67
NW_006435764.1,24792,2.9
NW_006435764.1,24793,13.81
NW_006435764.1,24794,1.8
NW_006435764.1,24795,3.4
NW_006435764.1,24796,1.11
NW_006435764.1,24797,1.75
NW_006435764.1,24798,13.73
NW_006435764.1,24799,13.71
NW_006429611.1,248,7.17
NW_006430043.1,2480,3.67
NW_006435764.1,24800,14.52
NW_006435764.1,24801,6.47
NW_006435764.1,24802,24.0
NW_006435764.1,24803,20.41
NW_006435764.1,24804,15.71
NW_006435764.1,24805,5.16
NW_006435764.1,24806,2.77
NW_006435764.1,24807,9.25
NW_006435764.1,24808,4.42
NW_006435764.1,24809,3.7
NW_006430043.1,2481,8.77
NW_006435764.1,24810,12.34
NW_006435764.1,24811,21.48
NW_006435764.1,24812,15.7
NW_006435764.1,24813,195.07
NW_006435764.1,24814,197.35
NW_006435764.1,24815,21.71
NW_006435764.1,24816,22.23
NW_006435764.1,24817,3.22
NW_006435764.1,24818,3.4
NW_006435764.1,24819,1.34
NW_006430043.1,2482,10.71
NW_006435764.1,24820,5.63
NW_006435764.1,24821,3.58
NW_006435764.1,24822,2.4
NW_006435764.1,24823,9.6
NW_006435764.1,24824,5.85
NW_006435764.1,24825,4.29
NW_006435764.1,24826,6.01
NW_006435764.1,24827,7.37
NW_006435764.1,24828,6.89
NW_006435764.1,24829,5.07
NW_006430043.1,2483,7.08
NW_006435764.1,24830,8.72
NW_006435764.1,24831,36.54
NW_006435764.1,24832,14.78
NW_006435764.1,24833,12.42
NW_006435764.1,24834,5.24
NW_006435764.1,24835,3.33
NW_006435764.1,24836,5.42
NW_006435764.1,24837,3.9
NW_006435764.1,24838,3.02
NW_006435764.1,24839,5.2
NW_006430043.1,2484,2.75
NW_006435764.1,24840,3.36
NW_006435764.1,24841,6.15
NW_006435764.1,24842,1.36
NW_006435764.1,24843,5.39
NW_006435764.1,24844,1.54
NW_006435764.1,24845,6.91
NW_006435764.1,24846,2.56
NW_006435764.1,24847,6.07
NW_006435764.1,24848,4.19
NW_006435764.1,24849,1.51
NW_006430043.1,2485,2.58
NW_006435764.1,24850,4.28
NW_006435764.1,24851,1.93
NW_006435764.1,24852,2.31
NW_006435764.1,24853,3.35
NW_006435764.1,24854,2.44
NW_006435764.1,24855,6.27
NW_006435764.1,24856,1.96
NW_006435764.1,24857,3.47
NW_006435764.1,24858,0.0
NW_006435764.1,24859,7.32
NW_006430043.1,2486,4.71
NW_006435764.1,24860,6.78
NW_006435764.1,24861,20.48
NW_006435764.1,24862,21.76
NW_006435764.1,24863,1.99
NW_006435764.1,24864,2.27
NW_006435764.1,24865,0.0
NW_006435764.1,24866,4.27
NW_006435764.1,24867,6.59
NW_006435764.1,24868,6.9
NW_006435764.1,24869,0.0
NW_006430043.1,2487,1.45
NW_006435764.1,24870,5.89
NW_006435764.1,24871,5.12
NW_006435764.1,24872,2.25
NW_006435764.1,24873,6.74
NW_006435764.1,24874,4.48
NW_006435764.1,24875,4.04
NW_006435764.1,24876,6.53
NW_006435764.1,24877,2.88
NW_006435764.1,24878,0.0
NW_006435764.1,24879,0.0
NW_006430043.1,2488,8.76
NW_006435764.1,24880,2.03
NW_006435764.1,24881,6.17
NW_006435764.1,24882,11.57
NW_006435764.1,24883,5.28
NW_006435764.1,24884,3.11
NW_006435764.1,24885,12.15
NW_006435764.1,24886,8.52
NW_006435764.1,24887,6.7
NW_006435764.1,24888,2.44
NW_006435764.1,24889,15.58
NW_006430043.1,2489,4.75
NW_006435764.1,24890,14.74
NW_006435764.1,24891,2.57
NW_006435764.1,24892,5.31
NW_006435764.1,24893,18.53
NW_006435764.1,24894,5.76
NW_006435764.1,24895,4.6
NW_006435764.1,24896,4.85
NW_006435764.1,24897,3.66
NW_006435764.1,24898,3.89
NW_006435764.1,24899,4.56
NW_006429611.1,249,3.35
NW_006430043.1,2490,0.0
NW_006435764.1,24900,5.84
NW_006435764.1,24901,7.87
NW_006435764.1,24902,18.64
NW_006435764.1,24903,1.93
NW_006435764.1,24904,10.49
NW_006435764.1,24905,2.23
NW_006435764.1,24906,2.16
NW_006435764.1,24907,3.99
NW_006435764.1,24908,0.0
NW_006435764.1,24909,4.08
NW_006430043.1,2491,3.93
NW_006435764.1,24910,3.42
NW_006435764.1,24911,2.4
NW_006435764.1,24912,5.2
NW_006435764.1,24913,7.19
NW_006435764.1,24914,3.79
NW_006435764.1,24915,1.88
NW_006435764.1,24916,3.77
NW_006435764.1,24917,3.61
NW_006435764.1,24918,3.44
NW_006435764.1,24919,3.71
NW_006430043.1,2492,6.37
NW_006435764.1,24920,2.45
NW_006435764.1,24921,8.73
NW_006435764.1,24922,3.82
NW_006435764.1,24923,3.91
NW_006435764.1,24924,5.43
NW_006435764.1,24925,3.81
NW_006435764.1,24926,3.35
NW_006435764.1,24927,5.98
NW_006435764.1,24928,3.85
NW_006435764.1,24929,1.27
NW_006430043.1,2493,5.95
NW_006435764.1,24930,6.63
NW_006435764.1,24931,9.57
NW_006435764.1,24932,0.0
NW_006435764.1,24933,4.49
NW_006435764.1,24934,5.55
NW_006435764.1,24935,7.22
NW_006435764.1,24936,2.31
NW_006435764.1,24937,6.21
NW_006435764.1,24938,12.96
NW_006435764.1,24939,2.1
NW_006430043.1,2494,8.85
NW_006435764.1,24940,0.0
NW_006435764.1,24941,4.04
NW_006435764.1,24942,18.73
NW_006435764.1,24943,9.89
NW_006435764.1,24944,12.79
NW_006435764.1,24945,14.77
NW_006435764.1,24946,2.19
NW_006435764.1,24947,12.08
NW_006435764.1,24948,7.71
NW_006435764.1,24949,9.89
NW_006430043.1,2495,15.38
NW_006435764.1,24950,12.43
NW_006435764.1,24951,4.37
NW_006435764.1,24952,6.38
NW_006435764.1,24953,2.19
NW_006435764.1,24954,1.51
NW_006435764.1,24955,3.15
NW_006435764.1,24956,2.58
NW_006435764.1,24957,2.77
NW_006435764.1,24958,0.0
NW_006435764.1,24959,5.52
NW_006430043.1,2496,12.79
NW_006435764.1,24960,3.47
NW_006435764.1,24961,2.02
NW_006435764.1,24962,3.44
NW_006435764.1,24963,3.09
NW_006435764.1,24964,1.39
NW_006435764.1,24965,6.92
NW_006435764.1,24966,5.81
NW_006435764.1,24967,4.54
NW_006435764.1,24968,4.86
NW_006435764.1,24969,7.25
NW_006430043.1,2497,5.63
NW_006435764.1,24970,11.76
NW_006435764.1,24971,23.99
NW_006435764.1,24972,6.08
NW_006435764.1,24973,4.48
NW_006435764.1,24974,4.07
NW_006435764.1,24975,4.86
NW_006435764.1,24976,11.36
NW_006435764.1,24977,0.0
NW_006435764.1,24978,4.32
NW_006435764.1,24979,7.28
NW_006430043.1,2498,5.06
NW_006435764.1,24980,4.47
NW_006435764.1,24981,3.4
NW_006435764.1,24982,2.95
NW_006435764.1,24983,5.67
NW_006435764.1,24984,0.0
NW_006435764.1,24985,4.24
NW_006435764.1,24986,4.43
NW_006435764.1,24987,0.0
NW_006435764.1,24988,4.09
NW_006435764.1,24989,3.47
NW_006430043.1,2499,13.68
NW_006435764.1,24990,3.02
NW_006435764.1,24991,3.13
NW_006435764.1,24992,3.54
NW_006435764.1,24993,2.09
NW_006435764.1,24994,27.93
NW_006435764.1,24995,1.99
NW_006435764.1,24996,7.64
NW_006435764.1,24997,35.01
NW_006435764.1,24998,41.97
NW_006435764.1,24999,54.2
NW_006429595.1,25,1.2
NW_006429611.1,250,2.36
NW_006430043.1,2500,4.06
NW_006435764.1,25000,71.64
NW_006435764.1,25001,55.78
NW_006435764.1,25002,226.13
NW_006435764.1,25003,96.04
NW_006435764.1,25004,2.52
NW_006435764.1,25005,10.13
NW_006435764.1,25006,2.83
NW_006435764.1,25007,4.5
NW_006435764.1,25008,7.82
NW_006435764.1,25009,7.5
NW_006430043.1,2501,98.92
NW_006435764.1,25010,4.32
NW_006435764.1,25011,6.15
NW_006435764.1,25012,4.96
NW_006435764.1,25013,3.2
NW_006435764.1,25014,1.31
NW_006435764.1,25015,0.0
NW_006435764.1,25016,1.39
NW_006435764.1,25017,4.39
NW_006435764.1,25018,7.98
NW_006435764.1,25019,6.15
NW_006430043.1,2502,20.0
NW_006435764.1,25020,4.16
NW_006435764.1,25021,3.61
NW_006435764.1,25022,4.19
NW_006435764.1,25023,9.24
NW_006435764.1,25024,12.62
NW_006435764.1,25025,7.19
NW_006435764.1,25026,7.66
NW_006435764.1,25027,2.5
NW_006435764.1,25028,2.91
NW_006435764.1,25029,0.0
NW_006430043.1,2503,0.35
NW_006435764.1,25030,2.1
NW_006435764.1,25031,1.18
NW_006435764.1,25032,2.03
NW_006435764.1,25033,4.77
NW_006435764.1,25034,1.66
NW_006435764.1,25035,4.79
NW_006435764.1,25036,2.71
NW_006435764.1,25037,3.07
NW_006435764.1,25038,1.88
NW_006435764.1,25039,6.53
NW_006430043.1,2504,7.64
NW_006435764.1,25040,3.94
NW_006435764.1,25041,0.0
NW_006435764.1,25042,5.34
NW_006435764.1,25043,4.94
NW_006435764.1,25044,11.98
NW_006435764.1,25045,5.57
NW_006435764.1,25046,3.67
NW_006435764.1,25047,4.84
NW_006435764.1,25048,5.31
NW_006435764.1,25049,9.51
NW_006430043.1,2505,363.47
NW_006435764.1,25050,9.41
NW_006435764.1,25051,6.79
NW_006435764.1,25052,4.13
NW_006435764.1,25053,6.98
NW_006435764.1,25054,1.59
NW_006435764.1,25055,6.78
NW_006435764.1,25056,4.82
NW_006435764.1,25057,6.29
NW_006435764.1,25058,6.7
NW_006435764.1,25059,4.71
NW_006442490.1,2506,147.67
NW_006435764.1,25060,2.46
NW_006435764.1,25061,4.85
NW_006435764.1,25062,4.14
NW_006435764.1,25063,0.97
NW_006435764.1,25064,3.5
NW_006435764.1,25065,4.3
NW_006435764.1,25066,7.31
NW_006435764.1,25067,6.53
NW_006435764.1,25068,7.63
NW_006435764.1,25069,8.96
NW_006430043.1,2507,5.34
NW_006435764.1,25070,0.0
NW_006435764.1,25071,2.23
NW_006435764.1,25072,4.71
NW_006435764.1,25073,5.03
NW_006435764.1,25074,4.26
NW_006435764.1,25075,5.54
NW_006435764.1,25076,6.26
NW_006435764.1,25077,3.22
NW_006435764.1,25078,5.08
NW_006435764.1,25079,3.54
NW_006430043.1,2508,3.7
NW_006435764.1,25080,7.64
NW_006435764.1,25081,3.2
NW_006435764.1,25082,6.3
NW_006435764.1,25083,5.16
NW_006435764.1,25084,3.71
NW_006435764.1,25085,3.8
NW_006435764.1,25086,2.11
NW_006435764.1,25087,7.43
NW_006435764.1,25088,4.54
NW_006435764.1,25089,5.11
NW_006430043.1,2509,4.98
NW_006435764.1,25090,92.6
NW_006435764.1,25091,11.51
NW_006435764.1,25092,4.88
NW_006435764.1,25093,4.71
NW_006435764.1,25094,6.08
NW_006435764.1,25095,4.13
NW_006435764.1,25096,1.63
NW_006435764.1,25097,1.77
NW_006435764.1,25098,11.97
NW_006435764.1,25099,15.38
NW_006429611.1,251,7.73
NW_006430043.1,2510,5.79
NW_006435764.1,25100,5.78
NW_006435764.1,25101,5.16
NW_006435764.1,25102,3.96
NW_006435764.1,25103,3.7
NW_006435764.1,25104,5.02
NW_006435764.1,25105,4.79
NW_006435764.1,25106,4.47
NW_006435764.1,25107,3.93
NW_006435764.1,25108,8.79
NW_006435764.1,25109,1.77
NW_006430043.1,2511,0.0
NW_006435764.1,25110,1.4
NW_006435764.1,25111,4.51
NW_006435764.1,25112,5.44
NW_006435764.1,25113,2.85
NW_006435764.1,25114,3.47
NW_006435764.1,25115,0.22
NW_006435764.1,25116,2.48
NW_006435764.1,25117,0.0
NW_006435764.1,25118,2.31
NW_006435764.1,25119,6.1
NW_006430043.1,2512,4.09
NW_006435764.1,25120,0.0
NW_006435764.1,25121,0.0
NW_006435764.1,25122,0.0
NW_006435764.1,25123,1.88
NW_006435764.1,25124,1.97
NW_006435764.1,25125,0.0
NW_006435764.1,25126,7.09
NW_006435764.1,25127,4.98
NW_006435764.1,25128,2.21
NW_006435764.1,25129,0.0
NW_006430043.1,2513,4.3
NW_006435764.1,25130,7.83
NW_006435764.1,25131,2.48
NW_006435764.1,25132,2.35
NW_006435764.1,25133,0.0
NW_006435764.1,25134,2.02
NW_006435764.1,25135,3.35
NW_006435764.1,25136,0.81
NW_006435764.1,25137,0.0
NW_006435764.1,25138,3.55
NW_006435764.1,25139,0.0
NW_006430043.1,2514,1.79
NW_006435764.1,25140,0.0
NW_006435764.1,25141,1.71
NW_006435764.1,25142,0.0
NW_006435764.1,25143,0.0
NW_006435764.1,25144,2.35
NW_006435764.1,25145,8.1
NW_006435764.1,25146,4.05
NW_006435766.1,25147,6.9
NW_006435766.1,25148,4.0
NW_006435766.1,25149,3.83
NW_006430043.1,2515,16.59
NW_006435766.1,25150,15.84
NW_006435766.1,25151,106.29
NW_006435766.1,25152,0.0
NW_006435766.1,25153,6.34
NW_006435766.1,25154,2.23
NW_006435766.1,25155,7.34
NW_006435766.1,25156,7.25
NW_006435766.1,25157,7.8
NW_006435766.1,25158,18.27
NW_006435766.1,25159,6.74
NW_006430043.1,2516,0.0
NW_006435766.1,25160,1.7
NW_006435766.1,25161,0.0
NW_006435766.1,25162,5.13
NW_006435766.1,25163,20.55
NW_006435766.1,25164,3.34
NW_006435766.1,25165,5.84
NW_006435766.1,25166,6.52
NW_006435766.1,25167,5.4
NW_006435766.1,25168,1.63
NW_006435766.1,25169,4.47
NW_006430043.1,2517,11.36
NW_006435766.1,25170,0.0
NW_006435766.1,25171,5.05
NW_006435766.1,25172,1.88
NW_006435766.1,25173,3.49
NW_006435766.1,25174,4.05
NW_006435766.1,25175,2.99
NW_006435766.1,25176,22.35
NW_006435766.1,25177,12.14
NW_006435766.1,25178,4.83
NW_006435766.1,25179,7.88
NW_006430043.1,2518,4.51
NW_006435778.1,25180,4.69
NW_006435778.1,25181,5.64
NW_006435778.1,25182,4.86
NW_006435778.1,25183,3.99
NW_006435778.1,25184,5.62
NW_006435778.1,25185,3.47
NW_006435778.1,25186,3.17
NW_006435778.1,25187,5.7
NW_006435778.1,25188,3.8
NW_006435778.1,25189,5.51
NW_006430043.1,2519,0.0
NW_006435778.1,25190,1.93
NW_006435778.1,25191,13.18
NW_006435778.1,25192,1.99
NW_006435778.1,25193,8.97
NW_006435778.1,25194,4.3
NW_006435778.1,25195,4.22
NW_006435778.1,25196,2.2
NW_006435778.1,25197,1.46
NW_006435778.1,25198,10.22
NW_006435778.1,25199,1.82
NW_006429611.1,252,6.89
NW_006430043.1,2520,3.56
NW_006435778.1,25200,2.29
NW_006435778.1,25201,1.36
NW_006435778.1,25202,3.65
NW_006435778.1,25203,5.16
NW_006435778.1,25204,3.06
NW_006435778.1,25205,5.09
NW_006435778.1,25206,4.06
NW_006435778.1,25207,1.36
NW_006435778.1,25208,3.69
NW_006435778.1,25209,0.89
NW_006430043.1,2521,2.06
NW_006435778.1,25210,0.0
NW_006435778.1,25211,8.28
NW_006435778.1,25212,4.59
NW_006435778.1,25213,4.0
NW_006435778.1,25214,5.55
NW_006435778.1,25215,2.2
NW_006435778.1,25216,2.32
NW_006435778.1,25217,42.41
NW_006435778.1,25218,17.43
NW_006435778.1,25219,8.02
NW_006430043.1,2522,8.88
NW_006435778.1,25220,0.0
NW_006435778.1,25221,4.25
NW_006435778.1,25222,0.0
NW_006435778.1,25223,2.16
NW_006435778.1,25224,2.74
NW_006435778.1,25225,2.81
NW_006435778.1,25226,1.31
NW_006435778.1,25227,2.81
NW_006435778.1,25228,5.12
NW_006435778.1,25229,3.56
NW_006430043.1,2523,0.0
NW_006435778.1,25230,3.26
NW_006435778.1,25231,0.0
NW_006435778.1,25232,1.2
NW_006435778.1,25233,1.99
NW_006435778.1,25234,2.52
NW_006435778.1,25235,7.98
NW_006435778.1,25236,86.73
NW_006435778.1,25237,2.81
NW_006435778.1,25238,2.33
NW_006435778.1,25239,3.5
NW_006430043.1,2524,3.89
NW_006435778.1,25240,6.3
NW_006435778.1,25241,5.29
NW_006435778.1,25242,0.98
NW_006435778.1,25243,2.81
NW_006435778.1,25244,4.47
NW_006435778.1,25245,0.72
NW_006435778.1,25246,3.87
NW_006435778.1,25247,0.68
NW_006435778.1,25248,4.46
NW_006435778.1,25249,6.95
NW_006430043.1,2525,4.1
NW_006435778.1,25250,3.33
NW_006435778.1,25251,2.13
NW_006435778.1,25252,4.82
NW_006435778.1,25253,4.66
NW_006435778.1,25254,3.69
NW_006435778.1,25255,4.48
NW_006435778.1,25256,3.71
NW_006435778.1,25257,25.18
NW_006435778.1,25258,34.96
NW_006435778.1,25259,45.66
NW_006430043.1,2526,3.77
NW_006435778.1,25260,39.21
NW_006435778.1,25261,8.06
NW_006435778.1,25262,35.33
NW_006435778.1,25263,8.9
NW_006435778.1,25264,1.71
NW_006435778.1,25265,25.28
NW_006435778.1,25266,10.66
NW_006435778.1,25267,8.19
NW_006435778.1,25268,4.16
NW_006435778.1,25269,6.2
NW_006430043.1,2527,13.48
NW_006435778.1,25270,1.06
NW_006435778.1,25271,3.44
NW_006435778.1,25272,4.95
NW_006435778.1,25273,9.81
NW_006435778.1,25274,0.0
NW_006435778.1,25275,8.6
NW_006435778.1,25276,62.28
NW_006435778.1,25277,28.94
NW_006435778.1,25278,0.0
NW_006435778.1,25279,1.87
NW_006430043.1,2528,15.49
NW_006435778.1,25280,0.0
NW_006435778.1,25281,10.98
NW_006435778.1,25282,6.92
NW_006435778.1,25283,12.0
NW_006435778.1,25284,0.34
NW_006435778.1,25285,7.46
NW_006435778.1,25286,23.44
NW_006435778.1,25287,34.63
NW_006435778.1,25288,0.0
NW_006435778.1,25289,9.26
NW_006430043.1,2529,18.19
NW_006435778.1,25290,9.26
NW_006440638.1,25291,2.3
NW_006494614.1,25292,776.0
NW_006435778.1,25293,3.83
NW_006435778.1,25294,4.49
NW_006435778.1,25295,5.25
NW_006435778.1,25296,2.6
NW_006435778.1,25297,0.0
NW_006435778.1,25298,1.78
NW_006435778.1,25299,56.3
NW_006429611.1,253,3.97
NW_006430043.1,2530,1.91
NW_006435778.1,25300,0.0
NW_006435778.1,25301,2.68
NW_006435778.1,25302,33.09
NW_006435778.1,25303,16.15
NW_006435778.1,25304,1.12
NW_006435778.1,25305,0.0
NW_006435778.1,25306,0.0
NW_006435778.1,25307,67.92
NW_006435778.1,25308,15.77
NW_006435778.1,25309,4.03
NW_006430043.1,2531,3.9
NW_006435778.1,25310,2.29
NW_006435778.1,25311,1.62
NW_006435778.1,25312,18.82
NW_006435778.1,25313,0.0
NW_006435778.1,25314,5.55
NW_006435778.1,25315,2.66
NW_006435778.1,25316,21.73
NW_006435778.1,25317,10.19
NW_006435778.1,25318,10.89
NW_006435778.1,25319,13.37
NW_006430043.1,2532,0.0
NW_006435778.1,25320,1.09
NW_006435778.1,25321,14.57
NW_006435778.1,25322,4.13
NW_006435778.1,25323,1.8
NW_006435778.1,25324,0.93
NW_006435778.1,25325,5.83
NW_006435778.1,25326,1.38
NW_006435778.1,25327,0.0
NW_006435779.1,25328,8.28
NW_006435779.1,25329,0.0
NW_006430043.1,2533,10.11
NW_006435779.1,25330,3.16
NW_006435779.1,25331,16.4
NW_006435779.1,25332,0.0
NW_006435779.1,25333,0.85
NW_006435779.1,25334,3.93
NW_006435779.1,25335,0.0
NW_006435779.1,25336,8.17
NW_006435779.1,25337,0.0
NW_006435779.1,25338,4.64
NW_006435779.1,25339,7.64
NW_006430043.1,2534,15.6
NW_006435779.1,25340,4.4
NW_006435779.1,25341,3.98
NW_006435779.1,25342,14.22
NW_006435779.1,25343,2.53
NW_006435779.1,25344,2.59
NW_006435779.1,25345,1.5
NW_006435779.1,25346,2.03
NW_006435779.1,25347,0.58
NW_006435779.1,25348,1.66
NW_006435779.1,25349,5.3
NW_006430043.1,2535,9.79
NW_006435779.1,25350,2.98
NW_006435779.1,25351,0.52
NW_006435779.1,25352,7.08
NW_006435779.1,25353,2.16
NW_006435779.1,25354,6.8
NW_006435779.1,25355,3.87
NW_006435779.1,25356,4.18
NW_006435779.1,25357,2.95
NW_006435779.1,25358,7.33
NW_006435779.1,25359,0.87
NW_006430043.1,2536,3.82
NW_006435779.1,25360,2.69
NW_006435779.1,25361,3.02
NW_006435779.1,25362,6.27
NW_006435779.1,25363,2.18
NW_006435779.1,25364,9.56
NW_006435779.1,25365,18.69
NW_006435779.1,25366,8.79
NW_006435779.1,25367,8.25
NW_006435779.1,25368,2.74
NW_006435779.1,25369,4.27
NW_006430043.1,2537,1.75
NW_006435779.1,25370,0.0
NW_006435779.1,25371,3.98
NW_006435779.1,25372,1.31
NW_006435779.1,25373,3.05
NW_006435779.1,25374,2.98
NW_006435779.1,25375,3.81
NW_006435779.1,25376,5.55
NW_006435779.1,25377,6.04
NW_006435779.1,25378,2.31
NW_006435779.1,25379,2.34
NW_006430043.1,2538,3.92
NW_006435779.1,25380,1.24
NW_006435779.1,25381,2.41
NW_006435779.1,25382,4.9
NW_006435779.1,25383,2.23
NW_006435779.1,25384,9.08
NW_006435779.1,25385,2.73
NW_006435779.1,25386,6.94
NW_006435779.1,25387,6.12
NW_006435779.1,25388,0.0
NW_006435779.1,25389,2.91
NW_006430043.1,2539,8.31
NW_006435779.1,25390,3.04
NW_006435779.1,25391,6.61
NW_006435779.1,25392,3.83
NW_006435779.1,25393,7.08
NW_006435779.1,25394,12.11
NW_006435779.1,25395,0.0
NW_006435779.1,25396,0.0
NW_006435779.1,25397,3.63
NW_006435779.1,25398,4.21
NW_006435779.1,25399,5.85
NW_006429611.1,254,4.57
NW_006430043.1,2540,9.93
NW_006435779.1,25400,5.24
NW_006435779.1,25401,5.03
NW_006435779.1,25402,3.73
NW_006435779.1,25403,0.0
NW_006435779.1,25404,4.2
NW_006435779.1,25405,1.97
NW_006435779.1,25406,0.41
NW_006435779.1,25407,7.14
NW_006435779.1,25408,0.47
NW_006435779.1,25409,3.06
NW_006430043.1,2541,9.44
NW_006435779.1,25410,12.35
NW_006435779.1,25411,2.18
NW_006435779.1,25412,3.06
